APR;REST;customTask.history.pagingtoolbartop.displayMoreMsg;{0} - {1} von mehr als {2} Verlaufselementen
APR;REST;customTask.history.pagingtoolbartop.displayMsg;{0} - {1} von {2} Verlaufselementen
APR;REST;customTask.history.pagingtoolbartop.emptyMsg;Es sind keine Verlaufselemente zur Anzeige verfügbar.
APR;REST;customTask.history.successStatus;Erfolgreich
APR;REST;customTask.historyFilter.finishedBetween;Beendet zwischen
APR;REST;customTask.historyFilter.startedBetween;Gestartet zwischen
APR;REST;customTask.log;Protokoll
APR;REST;customTask.run;Die Ausführung der Datenaufgabe wurde in die Warteschlange gestellt.
APR;REST;customTask.runMsg;Diese Aufgabe wird in die Warteschlange gestellt und zum frühestmöglichen Zeitpunkt ausgeführt.
APR;REST;customTask.runTask;Aufgabe '{0}' ausführen?
APR;REST;customTask.schedule.manual;Auf Anforderung
APR;REST;customTask.schedule.scheduled;{0}. Nächste Ausführung {1}
APR;REST;customTask.successMsg.added;Die Aufgabe wurde hinzugefügt.
APR;REST;customTask.successMsg.saved;Die Aufgabe wurde gespeichert.
APR;REST;customTask.taskNoAttributes;Diese Aufgabe weist keine Attribute für die Ausführung der Aufgabe auf.
APR;REST;customTask.taskSelectorPrompt;Eine Aufgabe auswählen...
APR;REST;dataExportTasks.importServices.empty.list.item3;Alle Import-Services wurden bereits zum Anwendungsserver hinzugefügt.
APR;REST;dataExportTasks.messageServices.empty.list.item3x;Alle Meldungsdienste wurden bereits zu der Exportaufgabe hinzugefügt.
APR;REST;dataExportTasks.webserviceEndpoints.empty.list.item3;Alle Webservice-Endpunkte wurden bereits zum Anwendungsserver hinzugefügt.
APR;REST;dataqualitykpis.eddited;Der Datenqualitäts-KPI wurde hinzugefügt.
APR;REST;endPointAdd.all;Alle
APR;REST;general.activate;Aktivieren
APR;REST;general.active;Aktiv
APR;REST;general.add;Hinzufügen
APR;REST;general.addApplicationServer;Anwendungsserver hinzufügen.
APR;REST;general.addImportServices;Import-Services hinzufügen
APR;REST;general.addMessageServices;Nachrichten-Services hinzufügen
APR;REST;general.addWebserviceEndpoints;Webservice-Endpunkte hinzufügen
APR;REST;general.administration;Administration
APR;REST;general.application;Anwendung
APR;REST;general.applicationServer;Anwendungsserver
APR;REST;general.applicationServers;Anwendungsserver
APR;REST;general.busySince;Beschäftigt seit {0}
APR;REST;general.cancel;Abbrechen
APR;REST;general.clearErrorQueue;Fehler-Warteschlange löschen.
APR;REST;general.currentrun;Derzeit ausgeführt
APR;REST;general.deactivate;Deaktivieren
APR;REST;general.details;Details
APR;REST;general.duration;Dauer
APR;REST;general.edit;Bearbeiten
APR;REST;general.editx;''{0}'' bearbeiten
APR;REST;general.errors;Fehler
APR;REST;general.Errors;Fehler
APR;REST;general.exportPath;Exportpfad
APR;REST;general.failedOn;Fehlgeschlagen am {0}
APR;REST;general.followedBy;Gefolgt von
APR;REST;general.generalTask;Allgemeine Aufgabe
APR;REST;general.history;Verlauf anzeigen
APR;REST;general.importPath;Importpfad
APR;REST;general.importService;Import-Service
APR;REST;general.importServices;Import-Services
APR;REST;general.importServices.empty.list.item1;Es wurden noch keine Import-Services hinzugefügt.
APR;REST;general.importServices.empty.title;Keine Import-Services gefunden.
APR;REST;general.importServicesCount[0];Keine Import-Services
APR;REST;general.importServicesCount[1];{0} Import-Service
APR;REST;general.importServicesCount[many];{0} Import-Services
APR;REST;general.inactive;Inaktiv
APR;REST;general.lastRun;Letzte Ausführung
APR;REST;general.log;Protokoll
APR;REST;general.logLevel;Protokollierungsstufe
APR;REST;general.message;Meldung
APR;REST;general.messageQueues;Nachrichten-Warteschlangen
APR;REST;general.messages;Meldungen
APR;REST;general.messageService;Nachrichten-Service
APR;REST;general.messageServices;Nachrichten-Services
APR;REST;general.messageServicesCount[0];Keine Nachrichten-Services
APR;REST;general.messageServicesCount[1];{0} Nachrichten-Service
APR;REST;general.messageServicesCount[many];{0} Nachrichten-Services
APR;REST;general.minute[0];{0} Minuten
APR;REST;general.minute[1];{0} Minute
APR;REST;general.minute[many];{0} Minuten
APR;REST;general.monitor;Monitor
APR;REST;general.name;Name
APR;REST;general.nextRun;Nächste Ausführung
APR;REST;general.no;Nein
APR;REST;general.noMessageServices;Es wurden keine Nachrichten-Services hinzugefügt.
APR;REST;general.none;Keine
APR;REST;general.notAvailable;nicht verfügbar
APR;REST;general.notExecutedYet;Noch nicht ausgeführt.
APR;REST;general.notScheduled;Nicht geplant
APR;REST;general.nrOfImportServices.selected[0];Keine Import-Services ausgewählt.
APR;REST;general.nrOfImportServices.selected[1];{0} Import-Service ausgewählt.
APR;REST;general.nrOfImportServices.selected[many];{0} Import-Services ausgewählt.
APR;REST;general.nrOfMessageServices.selected[0];Keine Nachrichten-Services ausgewählt.
APR;REST;general.nrOfMessageServices.selected[1];{0} Nachrichten-Service ausgewählt.
APR;REST;general.nrOfMessageServices.selected[many];{0} Nachrichten-Services ausgewählt.
APR;REST;general.nrOfWebserviceEndpoints.selected[0];Keine Webservice-Endpunkte ausgewählt
APR;REST;general.nrOfWebserviceEndpoints.selected[1];{0} Webservice-Endpunkte ausgewählt
APR;REST;general.nrOfWebserviceEndpoints.selected[many];{0} Webservice-Endpunkte ausgewählt
APR;REST;general.overview;Übersicht
APR;REST;general.password;Passwort
APR;REST;general.plannedOn;Geplant am {0}
APR;REST;general.precededBy;Vorausgegangen von
APR;REST;general.queue;Warteschlange
APR;REST;general.queueCleared;Fehler-Warteschlange gelöscht
APR;REST;general.reason;Grund
APR;REST;general.reccurentTask;Wiederkehrende Aufgabe
APR;REST;general.remove;Entfernen
APR;REST;general.removed;Entfernt
APR;REST;general.removex;''{0}'' entfernen?
APR;REST;general.retries;Neuversuche
APR;REST;general.run;Ausführen
APR;REST;general.save;Speichern
APR;REST;general.saveChanges;Änderungen speichern
APR;REST;general.saveSettings;Einstellungen speichern
APR;REST;general.schedule;Zeitplan
APR;REST;general.selectType;Einen Aufgabentyp auswählen...
APR;REST;general.startedOnEmptyList;{0} mit Start am {1} hat keine Protokolle erstellt.
APR;REST;general.status;Status
APR;REST;general.successOn;Erfolg am {0}
APR;REST;general.summary;Übersicht
APR;REST;general.task;Aufgabe
APR;REST;general.taskManagement.title;Aufgaben
APR;REST;general.taskOverview;Taskübersicht
APR;REST;general.threads;Threads
APR;REST;general.timeBeforeRetry;Zeit bis zum Neuversuch
APR;REST;general.timestamp;Zeitstempel
APR;REST;general.trigger;Auslösen
APR;REST;general.triggers;Auslöser
APR;REST;general.triggers;Auslöser
APR;REST;general.type;Typ
APR;REST;general.undo;Rückgängig machen
APR;REST;general.url;URL
APR;REST;general.userName;Benutzername
APR;REST;general.userRole;Benutzerrolle
APR;REST;general.webservice;Webservice
APR;REST;general.webserviceEndpoint;Webservice-Endpunkt
APR;REST;general.webserviceEndpoints;Webservice-Endpunkte
APR;REST;general.webserviceEndpoints.empty.list.item1;Es wurden noch keine Webservice-Endpunkte hinzugefügt.
APR;REST;general.webserviceEndpoints.empty.title;Keine Webservice-Endpunkte gefunden.
APR;REST;general.webserviceEndpointsCount[0];Keine Webservice-Endpunkte
APR;REST;general.webserviceEndpointsCount[1];{0} Webservice-Endpunkt
APR;REST;general.webserviceEndpointsCount[many];{0} Webservice-Endpunkte
APR;REST;general.webserviceEndpoits;Webservice-Endpunkte
APR;REST;general.webserviceEnpoints;Webservice-Endpunkte
APR;REST;general.yes;Ja
APR;REST;log.pagingtoolbarbottom.itemsPerPage;Protokollzeilen pro Seite
APR;REST;log.pagingtoolbartop.displayMoreMsg;{0} - {1} von mehr als {2} Protokollzeilen
APR;REST;log.pagingtoolbartop.displayMsg;{0} - {1} von {2} Protokollzeilen
APR;REST;log.pagingtoolbartop.emptyMsg;Es sind keine Protokollzeilen zur Anzeige verfügbar.
APR;REST;log.runStartedOn;Ausführung gestartet am
APR;REST;messageQueue.subscribers;Verwendet durch
APR;REST;messageQueues.empty;Es gibt keine Nachrichten-Warteschlangen im System
APR;REST;period.days;Tag(e)
APR;REST;period.hours;Stunde(n)
APR;REST;period.minutes;Minute(n)
APR;REST;period.months;Monat(e)
APR;REST;period.weeks;Woche(n)
APR;REST;perios.years;Jahr(e)
APR;REST;reccurentTask.general.run;Ausführen
APR;REST;recurrentTask.runMsg;Diese wiederkehrende Aufgabe wird in die Warteschlange gestellt und zum frühestmöglichen Zeitpunkt ausgeführt.
APR;REST;recurrentTask.runTask;Wiederkehrende Aufgabe '{0}' ausführen?
APR;REST;task.taskType;{0} ({1})
APR;REST;taskManagement.addTask;Aufgabe hinzufügen
APR;REST;taskManagement.empty.title;Es wurden keine Aufgaben gefunden.
APR;REST;taskManagement.general.addTask;Aufgabe hinzufügen
APR;REST;taskManagement.list.item1;Es sind keine Aufgaben im System vorhanden.
APR;REST;taskManagement.list.item2;Es stimmen keine Aufgaben mit dem Filter überein.
APR;REST;taskManagement.pagingtoolbarbottom.itemsPerPage;Aufgaben pro Seite
APR;REST;taskManagement.pagingtoolbartop.displayMoreMsg;{0} - {1} von mehr als {2} Aufgaben
APR;REST;taskManagement.pagingtoolbartop.displayMsg;{0} - {1} von {2} Aufgaben
APR;REST;taskManagement.pagingtoolbartop.displayMsg;{0} - {1} von {2} Aufgaben
APR;REST;taskManagement.pagingtoolbartop.emptyMsg;Es sind keine Aufgaben zur Anzeige verfügbar.
APR;REST;taskManagement.startedBetween;Gestartet zwischen
APR;REST;taskOverview.empty;Es gibt keine Tasks im System
APR;REST;taskOverview.pagingtoolbarbottom.itemsPerPage;Aufgaben pro Seite
APR;REST;taskOverview.pagingtoolbartop.displayMoreMsg;{0} - {1} von mehr als {2} Aufgaben
APR;REST;taskOverview.pagingtoolbartop.displayMsg;{0} - {1} von {2} Tasks
APR;REST;taskOverview.pagingtoolbartop.emptyMsg;Keine Tasks zur Anzeige verfügbar.
APR;REST;validation.importServices.empty.list.item1;Es sind keine Import-Services vorhanden.
APR;REST;validation.importServices.empty.title;Keine Import-Services gefunden.
APR;REST;validation.messageServices.empty.list.item1;Es wurden noch keine Nachrichten-Services hinzugefügt.
APR;REST;validation.messageServices.empty.list.item2;Es stimmen keine Nachrichten-Services mit dem Filter überein.
APR;REST;validation.messageServices.empty.title;Keine Nachrichten-Services gefunden.
APR;REST;validation.webserviceEndpoints.empty.list.item1;Keine Webservice-Endpunkte vorhanden.
APR;REST;validation.webserviceEndpoints.empty.title;Keine Webservice-Endpunkte gefunden.
APR;REST;validationtask.historyFilter.startedBetween;Gestartet zwischen
APR;REST;validationTasks.general.finishedOn;Beendet am
APR;REST;validationTasks.general.lastRun;Letzte Ausführung
APR;REST;validationTasks.general.nextRun;Nächste Ausführung
APR;REST;validationTasks.general.reason;Grund
APR;REST;validationTasks.general.recurrence;Wiederauftreten
APR;REST;validationTasks.general.schedule;Zeitplan
APR;REST;validationTasks.general.startedOn;Gestartet am
APR;REST;validationTasks.run;Die Ausführung der Datenvalidierungsaufgabe wurde in die Warteschlange gestellt.
APR;REST;webservices.authenticationRequired;Authentifizierung
APR;REST;webservices.httpCompression;HTTP-Komprimierung
APR;REST;webservices.schemeValidation;Schemavalidierung
APR;REST;webservices.traceRequests;Ablaufverfolgungsanforderungen
APR;REST;webservices.traceRequestsFileName;Dateiname der Ablaufverfolgungsanforderungen
APR;REST;window.messabox.cancel;Abbrechen
APS;DOMAIN;appServer.appServers;Anwendungsserver
APS;DOMAIN;appServer.appServers.description;Anwendungsserver verwalten.
APS;DOMAIN;appserver.name.unknown;"AppServer mit dem Namen ""{0}"" ist unbekannt."
APS;DOMAIN;appserver.started.anonymously;AppServer anonym gestartet.
APS;DOMAIN;can.not.be.empty;Dieses Feld darf nicht leer bleiben.
APS;DOMAIN;field.size.between.1and14;Die Feldtextlänge muss zwischen 1 und 14 Zeichen betragen.
APS;DOMAIN;field.size.between.1and80;Die Feldtextlänge muss zwischen 1 und 80 Zeichen betragen.
APS;DOMAIN;invalid.chars;Der Name eines Anwendungsservers muss mit dem Host-Namensstandard (rfc 952) übereinstimmen und darf deshalb nur a-z, A-Z, 0-9 und - Zeichen enthalten.
APS;DOMAIN;messagehandler.failed;Message-Handler fehlgeschlagen.
APS;DOMAIN;must.be.unique;Der Name muss eindeutig sein.
APS;DOMAIN;privilege.administrate.appServer;Verwalten
APS;DOMAIN;privilege.view.appServer;Ansicht
APS;DOMAIN;server.messagequeue.missing;"Die Server-Meldungswarteschlange mit dem Namen ""{0}"" wurde nicht gefunden."
APS;DOMAIN;thread.uncaught.exception;Eine nicht erfasste Ausnahme ist am Thread {0} aufgetreten.
BPM;DOMAIN;alarmReason;Grund der Alarmmeldung
BPM;DOMAIN;alarmReasons;Gründe für die Alarmmeldung
BPM;DOMAIN;BPM;Flow
BPM;DOMAIN;bpm.businessProcesses;Geschäftsprozesse
BPM;DOMAIN;bpm.businessProcesses.description;Geschäftsprozesse verwalten.
BPM;DOMAIN;bpm.process.execution.levels;Prozess-Sicherheit
BPM;DOMAIN;bpm.process.execution.levels.description;Prozess-Sicherheit verwalten.
BPM;DOMAIN;BPM.ProcessIsAlreadyRunning;Der Prozess ''{0}'' mit der Version ''{1}'' wird bereits ausgeführt.
BPM;DOMAIN;bpm.userTasks;Benutzer-Tasks
BPM;DOMAIN;bpm.userTasks.description;Benutzer-Tasks verwalten.
BPM;DOMAIN;BpmQueueSubsc;Connexo Flow-Handler
BPM;DOMAIN;CanNotBeEmpty;Dieses Feld muss ausgefüllt werden.
BPM;DOMAIN;datacollectionissue;Problem mit der Datenerfassung
BPM;DOMAIN;devicealarm;Alarmmeldung
BPM;DOMAIN;error.flow.invalid.response;Ungültige Antwort erhalten, überprüfen Sie Ihre Flow-Version.
BPM;DOMAIN;error.flow.unavailable;"Verbindung zum Flow nicht möglich; HTTP-Fehler {0}."
BPM;DOMAIN;error.flow.unavailable;Cannot connect to Flow; HTTP-Fehler {0}.
BPM;DOMAIN;issueReason;Ursache für das Problem
BPM;DOMAIN;issueReasons;Gründe für das Problem
BPM;DOMAIN;privilege.administrate.bpm;Verwalten
BPM;DOMAIN;privilege.assign.task;Zuweisen
BPM;DOMAIN;privilege.design.bpm;Design
BPM;DOMAIN;privilege.execute.processes.lvl.1;Ebene 1 ausführen
BPM;DOMAIN;privilege.execute.processes.lvl.2;Ebene 2 ausführen
BPM;DOMAIN;privilege.execute.processes.lvl.3;Ebene 3 ausführen
BPM;DOMAIN;privilege.execute.processes.lvl.4;Ebene 4 ausführen
BPM;DOMAIN;privilege.execute.task;Ausführen
BPM;DOMAIN;privilege.view.bpm;Ansicht
BPM;DOMAIN;privilege.view.task;Ansicht
BPM;REST;action.assign.showAllUsers;Alle Benutzer anzeigen
BPM;REST;ActionNode;Aktion
BPM;REST;Assignment;Zuordnung
BPM;REST;AsyncEventNode;Asynchrones Ereignis
BPM;REST;BoundaryEventNode;Angeheftetes Ereignis
BPM;REST;BPM.AssignUserException;"Nur Mitglieder der Rolle ""Administratoren"" können diese Aktion ausführen."
BPM;REST;BPM.CompleteTaskConcurrentBody;''{0}'' Status hat sich seit der letzten Aktualisierung der Seite geändert.
BPM;REST;BPM.CompleteTaskConcurrentTitle;Der Task ''{0}'' kann nicht abgeschlossen werden
BPM;REST;bpm.editprocess.title;Prozess bearbeiten
BPM;REST;BPM.EditProcessConcurrentBody;''{0}'' hat sich seit der letzten Aktualisierung der Seite geändert.
BPM;REST;BPM.EditProcessConcurrentTitle;Speichern des Prozesses ''{0}'' fehlgeschlagen
BPM;REST;BPM.EditTaskConcurrentBody;''{0}'' hat sich seit der letzten Aktualisierung der Seite geändert.
BPM;REST;BPM.EditTaskConcurrentTitle;Speichern des Tasks ''{0}'' fehlgeschlagen
BPM;REST;BPM.FieldCanNotBeEmpty;Dieses Feld ist erforderlich
BPM;REST;bpm.filter.assigned;Zugewiesen
BPM;REST;bpm.filter.assignedStatus;Zugewiesen
BPM;REST;bpm.filter.cancelledStatus;Abgebrochen
BPM;REST;bpm.filter.completedStatus;Abgeschlossen
BPM;REST;bpm.filter.created;Erstellt
BPM;REST;bpm.filter.createdStatus;Erstellt
BPM;REST;bpm.filter.dueDate;Fälligkeitsdatum
BPM;REST;bpm.filter.failedStatus;Fehlgeschlagen
BPM;REST;bpm.filter.inProgressStatus;In Bearbeitung
BPM;REST;bpm.filter.ongoingStatus;Laufend
BPM;REST;bpm.filter.overdue;Überfällige Tasks
BPM;REST;bpm.filter.process;Prozess
BPM;REST;bpm.filter.sort;Sortieren
BPM;REST;bpm.filter.status;Status
BPM;REST;bpm.filter.today;Heutige Tasks
BPM;REST;bpm.filter.upcoming;Anstehende Tasks
BPM;REST;bpm.filter.user;Benutzer
BPM;REST;bpm.filter.workgroup;Arbeitsgruppe
BPM;REST;bpm.menu.activateProcess;Aktivieren
BPM;REST;bpm.menu.assignToMe;Mir zuweisen
BPM;REST;bpm.menu.complete;Vollständig
BPM;REST;bpm.menu.deactivateProcess;Deaktivieren
BPM;REST;bpm.menu.editAttributes;Attribute bearbeiten
BPM;REST;bpm.menu.editProcess;Prozess bearbeiten
BPM;REST;bpm.menu.releaseTask;Zuweisung aufheben
BPM;REST;bpm.menu.start;Anfang
BPM;REST;BPM.NoTaskWithId;Kein Task mit ID ''{0}''
BPM;REST;bpm.process.active;Aktiv
BPM;REST;bpm.process.application;Anwendung
BPM;REST;bpm.process.associated;Zugeordnet zu
BPM;REST;Bpm.process.deactivate;Prozess deaktiviert
BPM;REST;bpm.process.deploymentId;DeploymentID
BPM;REST;bpm.process.empty.historylist.item1;Es wurden noch keine Prozesse definiert.
BPM;REST;bpm.process.empty.historylist.item2;Die Prozesse sind vorhanden, Sie sind jedoch nicht befugt, sie einzusehen.
BPM;REST;bpm.process.empty.historylist.item3;Es stimmen keine Prozesse mit dem Filter überein.
BPM;REST;bpm.process.empty.list.item1;Es wurden noch keine Prozesse definiert.
BPM;REST;bpm.process.empty.list.item2;Die Prozesse sind vorhanden, Sie sind jedoch nicht befugt, sie einzusehen.
BPM;REST;bpm.process.empty.runnninglist.item1;Es wurden noch keine Prozesse definiert.
BPM;REST;bpm.process.empty.runnninglist.item2;Die Prozesse sind vorhanden, Sie sind jedoch nicht befugt, sie einzusehen.
BPM;REST;bpm.process.empty.runnninglist.item3;Es können sich Prozesse in der Warteschlange befinden, die noch nicht gestartet wurden.
BPM;REST;bpm.process.empty.title;Keine Prozesse gefunden
BPM;REST;bpm.process.endDate;Enddatum
BPM;REST;bpm.process.filter.process;Prozess
BPM;REST;bpm.process.filter.startedBy;Gestartet am
BPM;REST;bpm.process.filter.status;Status
BPM;REST;bpm.process.inactive;Inaktiv
BPM;REST;bpm.process.insight;Insight
BPM;REST;bpm.process.mdc;MultiSense
BPM;REST;bpm.process.name;Name
BPM;REST;bpm.process.node.node;Knoten
BPM;REST;bpm.process.node.noVariables;Keine Variablenänderung während der Knotenausführung
BPM;REST;bpm.process.node.startedOn;Begonnen am
BPM;REST;bpm.process.node.status;Status
BPM;REST;bpm.process.node.type;Typ
BPM;REST;bpm.process.node.variablesTitle;{0} ({1}) Variablen
BPM;REST;bpm.process.noOpenTasks;Keine
BPM;REST;bpm.process.noTaskName;Kein Task-Name
BPM;REST;bpm.process.openTasks;Offene Tasks
BPM;REST;bpm.process.pagingtoolbarbottom.itemsPerPage;Prozesse pro Seite
BPM;REST;bpm.process.pagingtoolbartop.displayMoreMsg;{0} - {1} von mehr als {2} Prozessen
BPM;REST;bpm.process.pagingtoolbartop.displayMsg;{0} - {1} von {2} Prozessen
BPM;REST;bpm.process.pagingtoolbartop.emptyMsg;Keine Prozesse zur Anzeige verfügbar
BPM;REST;bpm.process.processId;Prozess-ID
BPM;REST;bpm.process.start.title;Prozess starten
BPM;REST;bpm.process.startDate;Anfangsdatum
BPM;REST;bpm.process.startedBetween;Gestartet zwischen
BPM;REST;bpm.process.startedBy;Gestartet am
BPM;REST;bpm.process.startedOn;Begonnen am
BPM;REST;bpm.process.status;Status
BPM;REST;bpm.process.title;Prozesse
BPM;REST;bpm.process.unassigned;Nicht zugewiesen
BPM;REST;bpm.process.undeployed;Nicht eingesetzt
BPM;REST;bpm.process.version;Version
BPM;REST;BPM.ProcessNotAvailable;Prozess {0} nicht verfügbar.
BPM;REST;bpm.runnning.process.pagingtoolbarbottom.itemsPerPage;Prozesse pro Seite
BPM;REST;bpm.runnning.process.pagingtoolbartop.displayMoreMsg;{0} - {1} von mehr als {2} Prozessen
BPM;REST;bpm.runnning.process.pagingtoolbartop.displayMsg;{0} - {1} von {2} Prozessen
BPM;REST;bpm.runnning.process.pagingtoolbartop.emptyMsg;Keine Prozesse zur Anzeige verfügbar
BPM;REST;BPM.SaveTaskConcurrentBody;"''{0}'' Status hat sich seit der letzten Aktualisierung der Seite geändert."
BPM;REST;BPM.SaveTaskConcurrentTitle;Speichern des Tasks ''{0}'' fehlgeschlagen
BPM;REST;bpm.sort.creationDate;Erstellungsdatum
BPM;REST;bpm.sort.dueDate;Fälligkeitsdatum
BPM;REST;bpm.sort.priority;Priorität
BPM;REST;bpm.startProcess.action;Start
BPM;REST;bpm.startProcess.empty.list.item1;Es wurden noch keine Prozesse definiert.
BPM;REST;bpm.startProcess.empty.list.item2;Die Prozesse sind vorhanden, Sie sind jedoch nicht befugt, sie auszuführen.
BPM;REST;bpm.startProcess.process;Prozess
BPM;REST;bpm.startprocess.queued;Der Prozess befindet sich in der Warteschlange zur Ausführung.
BPM;REST;bpm.startProcess.selectProcess;Einen Prozess auswählen
BPM;REST;bpm.startprocess.started;Prozess gestartet.
BPM;REST;bpm.startProcess.title;Prozess starten
BPM;REST;BPM.StartProcessConcurrentBody;''{0}'' Prozess hat sich seit der letzten Aktualisierung der Seite geändert.
BPM;REST;BPM.StartProcessConcurrentTitle;Starten des Prozesses ''{0}'' fehlgeschlagen
BPM;REST;BPM.StartTaskConcurrentBody;"''{0}'' Status hat sich seit der letzten Aktualisierung der Seite geändert."
BPM;REST;BPM.StartTaskConcurrentTitle;Starten des Tasks ''{0}'' fehlgeschlagen
BPM;REST;bpm.status.aborted;Abgebrochen
BPM;REST;bpm.status.active;Aktiv
BPM;REST;bpm.status.cancelled;Abgebrochen
BPM;REST;bpm.status.completed;Abgeschlossen
BPM;REST;bpm.status.ongoing;Laufend
BPM;REST;bpm.status.pending;Ausstehend
BPM;REST;bpm.task.assignee;Zuordnungsziel
BPM;REST;bpm.task.bulk.actionDetails;Aktionsdetails
BPM;REST;bpm.task.bulk.actionRadioGroup.taskExecutionDescription;Diese Aktion ermöglicht die Ausführung der ausgewählten Tasks.
BPM;REST;bpm.task.bulk.allDescription;Alle Tasks auswählen (anhand der Filter und Gruppierung auf dem Taskbildschirm).
BPM;REST;bpm.task.bulk.allLabel;Alle Tasks
BPM;REST;bpm.task.bulk.confirmation;Bestätigung
BPM;REST;bpm.task.bulk.confirmation.taskexecuteDescription;Die ausgewählten Tasks werden ausgeführt.
BPM;REST;bpm.task.bulk.confirmation.taskexecuteTitle;Ausgewählte Tasks jetzt ausführen?
BPM;REST;bpm.task.bulk.confirmation.taskmanagementDescription;Die ausgewählten Tasks werden geändert.
BPM;REST;bpm.task.bulk.confirmation.taskmanagementTitle;Ausgewählte Tasks speichern?
BPM;REST;bpm.task.bulk.dueDate;Fälligkeitsdatum
BPM;REST;bpm.task.bulk.failure.taskexecuteTitle;Der Vorgang kann nicht abgeschlossen werden. {0} von {1} Tasks erfolgreich abgeschlossen.
BPM;REST;bpm.task.bulk.failure.taskmanagementTitle;Speichern fehlgeschlagen. {0} von {1} Tasks erfolgreich gespeichert.
BPM;REST;bpm.task.bulk.mandatoryFields;Pflichtfelder erfordern Ihre Aufmerksamkeit
BPM;REST;bpm.task.bulk.mandatoryFieldsError;Sie müssen Werte für die Pflichtfelder eingeben
BPM;REST;bpm.task.bulk.NoTaskForm;Es ist kein Formular für diese Gruppe von Tasks definiert.
BPM;REST;bpm.task.bulk.progressbar;Aufgaben aktualisieren. Bitte warten...
BPM;REST;bpm.task.bulk.selectAction;Aktion auswählen
BPM;REST;bpm.task.bulk.selectedDescription;Aufgaben aus der Tabelle auswählen.
BPM;REST;bpm.task.bulk.selectedLabel;Ausgewählte Tasks
