CES;DOMAIN;intervalsMarkedAsBadTime;Die Lastprofilintervalle werden als Zeitfehler gekennzeichnet: Der Zeitunterschied ({0}) überschreitet den konfigurierten zulässigen Höchstwert ({1}).
CES;DOMAIN;invalidInboundServletProtocol;Das eingehende Protokoll ''{0}'', das mit dem eingehenden Servlet-Port verbunden ist, sollte die Servlet-Übertragung unterstützen.
CES;DOMAIN;loadprofile.interval.mismatch;"Lastprofil-Intervall-Inkongruenz; Das Lastprofil mit dem OBIS-Code ''{0}'' hat ein Intervall von {1} Sekunde(n) auf dem Gerät, während {2} Sekunde(n) konfiguriert ist/sind."
CES;DOMAIN;loadprofile.nbrOfChannels.mismatch;"Mehrere Kanäle stimmen nicht überein; Das Lastprofil mit dem OBIS-Code ''{0}'' hat {1} Kanal/Kanäle auf dem Gerät, während {2} Kanal/Kanäle konfiguriert ist/sind."
CES;DOMAIN;loadProfile.notSupported;Das Lastprofil ''{0}'' wird vom Gerät nicht unterstützt.
CES;DOMAIN;loadProfileConfigDoesNotMatchCollectedData;Die erfassten Lastprofildaten für {0} entsprechen nicht dem konfigurierten Lastprofilintervall {1}.
CES;DOMAIN;loadprofileobiscodeXmissingchannel;Der Kanal mit dem OBIS-Code {0} wurde für das Lastprofil ({1}) nicht gefunden.
CES;DOMAIN;loadprofileobiscodeXmissingchannelOtherMatch;Es ist keine Übereinstimmung mit dem Kanal für das Lastprofil mit dem OBIS-Code {0} vorhanden.
CES;DOMAIN;loadProfileXnotsupported;Das Lastprofil mit der OBIS-Kennzahl ''{0}'' wird vom Gerät nicht unterstützt.
CES;DOMAIN;loggerFactoryRequiresInterface;Es können nur Datenlogger für die Schnittstellenklassen {0} generiert werden.
CES;DOMAIN;loggerFactorySupportOnly1ThrowableParameter;Es wird nur ein Throwable-Nachrichtenparameter unterstützt, die Methode {0} hat jedoch mehrere.
CES;DOMAIN;logOnCommandFailed;Die Anmeldung am Gerät konnte nicht erfolgen.
CES;DOMAIN;macCheckFailure;Fehler beim Ausführen des Befehls aufgrund eines Fehlers bei der Authentifizierungsprüfung der Meldung.
CES;DOMAIN;maxTimeDiffExceeded;Die zeitliche Abweichung überschreitet den konfigurierten Höchstwert: Der Zeitunterschied ({0}) ist höher als die konfigurierte zulässige Obergrenze ({1}).
CES;DOMAIN;mbeanObjectFormat;Fehlerhafte Objektname-Ausnahme für ComServer {0}.
CES;DOMAIN;MDC.inbound.data.duplicate.serialnumber;Bearbeitung der Inbound-Anfrage fehlgeschlagen, weil mehrere Geräte mit derselben Seriennummer ''{0}'' gefunden wurden.
CES;DOMAIN;MDC.inbound.data.processor.error;Ausführung der Inbound-Gerätespeicherungs-Befehle fehlgeschlagen.
CES;DOMAIN;MDC.inbound.data.response.failure;Speichern zur Lieferung eines richtigen Ergebnisses an das Gerät fehlgeschlagen.
CES;DOMAIN;MDC.inbound.data.storage.failure;Datenspeicherung für Inbound Kommunikation fehlgeschlagen.
CES;DOMAIN;mdc.next.execution.specs.every_day;Jeden Tag bzw. alle {0} Tage um {1,number,00}:{2,number,00}
CES;DOMAIN;mdc.next.execution.specs.every_hour;Jede Stunde bzw. alle {0} Stunden um {1} Minute(n)
CES;DOMAIN;mdc.next.execution.specs.every_minute;Jede Minute bzw. alle {0} Minuten
CES;DOMAIN;mdc.next.execution.specs.every_month;Jeden Monat bzw. alle {0} Monate an Tag {1} um {2,number,00}:{3,number,00}
CES;DOMAIN;mdc.next.execution.specs.every_week;Jede Woche bzw. alle {0} Wochen am {1} um {2,number,00}:{3,number,00}
CES;DOMAIN;mdc.next.execution.specs.friday;Freitag
CES;DOMAIN;mdc.next.execution.specs.monday;Montag
CES;DOMAIN;mdc.next.execution.specs.saturday;Samstag
CES;DOMAIN;mdc.next.execution.specs.sunday;Sonntag
CES;DOMAIN;mdc.next.execution.specs.thursday;Donnerstag
CES;DOMAIN;mdc.next.execution.specs.tuesday;Dienstag
CES;DOMAIN;mdc.next.execution.specs.wednesday;Mittwoch
CES;DOMAIN;messageNoLongerValid;Diese Nachricht ist nicht mehr gültig (siehe nachfolgende Nachricht):
CES;DOMAIN;methodArgumentCannotBeNull;Ein Nullwert für das Argument {2} der Methode {1} der Klasse {0} wird nicht unterstützt.
CES;DOMAIN;modemConnectError;Die Herstellung einer Verbindung zwischen dem Modem am COM-Port {0} und seinem Empfänger ist innerhalb der Zeitgrenze [{1} ms] fehlgeschlagen.
CES;DOMAIN;noLoadProfileDataCollected;Es wurden seit {1} keine neuen Lastprofil-Daten für {0} erfasst
CES;DOMAIN;noResourcesAcquired;Der Client hat den vorangehenden Fehler bei der Zuweisung der Geräte-Befehlsausführungs-Ressourcen ignoriert.
CES;DOMAIN;notExecutedDueToBasicCheckFailure;Die Übertragungsaufgabe wird aufgrund der fehlgeschlagenen Standardüberprüfungsaufgabe neu geplant.
CES;DOMAIN;notExecutedDueToConnectionError;Die Übertragungsaufgabe wird aufgrund von Verbindungsfehlern in der vorhergehenden Aufgabe neu geplant.
CES;DOMAIN;notExecutedDueToConnectionSetupError;Die Übertragungsaufgabe wird aufgrund eines Verbindungsaufbaufehlers neu geplant.
CES;DOMAIN;notExecutedDueToGeneralSetupError;Die Übertragungsaufgabe wird aufgrund eines allgemeinen Fehlers während der Einrichtung der Aufgaben neu geplant. Es wurde keine Verbindung zum Gerät hergestellt.
CES;DOMAIN;notExecutedDueToInitError;Die Übertragungsaufgabe wird aufgrund eines Initialisierungsfehlers neu geplant.
CES;DOMAIN;notExecutedDueToMissingFirmwareMessages;Es konnte keine geeignete Firmware-Nachricht zum Senden gefunden werden.
CES;DOMAIN;notExecutedDueToOtherComTaskExecutionError;Die Übertragungsaufgabe wird aufgrund eines Fehlers in der vorhergehenden Übertragungsaufgabe neu geplant.
CES;DOMAIN;notPossibleToVerifySerialNumber;Die Seriennummer des Geräts {0} mit dem Protokoll {1} kann nicht überprüft werden.
CES;DOMAIN;PrettyPrintTimeDuration.day.plural;{0} Tage
CES;DOMAIN;PrettyPrintTimeDuration.day.singular;{0} Tag
CES;DOMAIN;PrettyPrintTimeDuration.hour.plural;{0} Stunden
CES;DOMAIN;PrettyPrintTimeDuration.hour.singular;{0} Stunde
CES;DOMAIN;PrettyPrintTimeDuration.lastSeparator;und
CES;DOMAIN;PrettyPrintTimeDuration.minute.plural;{0} Minuten
CES;DOMAIN;PrettyPrintTimeDuration.minute.singular;{0} Minute
CES;DOMAIN;PrettyPrintTimeDuration.month.plural;{0} Monate
CES;DOMAIN;PrettyPrintTimeDuration.month.singular;{0} Monat
CES;DOMAIN;PrettyPrintTimeDuration.second.plural;{0} Sekunden
CES;DOMAIN;PrettyPrintTimeDuration.second.singular;{0} Sekunde
CES;DOMAIN;PrettyPrintTimeDuration.separator;,
CES;DOMAIN;PrettyPrintTimeDuration.year.plural;{0} Jahre
CES;DOMAIN;PrettyPrintTimeDuration.year.singular;{0} Jahr
CES;DOMAIN;propertyValidationFailed;Validierung der Eigenschaft ''{0}'' mit dem Wert ''{1}'' fehlgeschlagen
CES;DOMAIN;protocolPropertyIncompatibleValue;Der Wert der Protokolleigenschaft ist mit der Definition des Typs nicht kompatibel.
CES;DOMAIN;protocolPropertyUnsupportedType;Nicht unterstützter Protokolleigenschaftentyp
CES;DOMAIN;sendCommandTaskNotConfigured;Der Befehl kann nicht gesendet werden, da es keine Aufgaben gibt, die für die Ausführung der Aktion „Befehle senden“ konfiguriert sind.
CES;DOMAIN;serialNumberMismatch;"Seriennummer-Inkongruenz; der Zähler hat {0}, im EI-Server ist jedoch {1} konfiguriert."
CES;DOMAIN;serialNumberMismatch;Serial number mismatch; Der Zähler hat {0}, während {1} im System konfiguriert ist.
CES;DOMAIN;serialsAddedToTopology;Die folgenden Geräte wurden zur Topologie hinzugefügt: {0}.
CES;DOMAIN;serialsRemovedFromTopology;Die folgenden Geräte wurden von der Topologie entfernt: {0}.
CES;DOMAIN;signatureVerificationError;Die Prüfung der empfangenen digitalen Signatur (unter Verwendung des Server-Signierzertifikats) ist fehlgeschlagen.
CES;DOMAIN;somethingUnexpectedHappened;Es ist ein unerwarteter Fehler aufgetreten.
CES;DOMAIN;timediffXbelowthanmindefined;Der Zeitunterschied von {0} ist kleiner als der konfigurierte Mindestwert.
CES;DOMAIN;timediffXlargerthanmaxdefined;Der Zeitunterschied ist größer ({0}) als der in der ComTask definierte Höchstwert, und die Zeiteinstellung wird nicht ausgeführt.
CES;DOMAIN;unexpectedInboundCommException;Unerwartete Inbound-Kommunikationsausnahme, siehe Stacktrace für mehr Details.
CES;DOMAIN;unexpectedIOException;Bei der Kommunikation mit einem Gerät ist eine Ausnahme aufgetreten.
CES;DOMAIN;unexpectedSqlError;Unerwartete SQL-Ausnahme\: {0}.
CES;DOMAIN;unknownclocktasktype;Die Uhr-Aktion kann aufgrund eines unbekannten Typs ({0}) der Uhr-Aktion nicht ausgeführt werden.
CES;DOMAIN;unknownDeviceLoadProfileCollected;Das erfasste Geräte-Lastprofil konnte nicht gespeichert werden: Das Lastprofil ''{0}'' ist nicht vorhanden!
CES;DOMAIN;unknownDeviceLogBookCollected;Das erfasste Geräte-Logbuch konnte nicht gespeichert werden: Das Logbuch ''{0}'' ist nicht vorhanden!
CES;DOMAIN;unknownDeviceMessageCollected;Die erfasste Gerätemeldung konnte nicht gespeichert werden: Die Meldung ''{0}'' ist nicht vorhanden!
CES;DOMAIN;unknownDeviceRegisterCollected;Das erfasste Geräte-Verzeichnis konnte nicht gespeichert werden: Das Verzeichnis ''{0}'' ist nicht vorhanden!
CES;DOMAIN;unknownSerialsAddedToTopology;Die folgenden unbekannten Geräte wurden in der Topologie gefunden: ''{0}''.
CES;DOMAIN;unrecognizedEnumValue;Für die Ordinale {1} der Nummerierungsklasse {0} wurde kein Wert gefunden.
CES;DOMAIN;unsupportedDiscoveryResultType;Der Discovery-Ergebnistyp {0} ist unbekannt, wird nicht oder nicht mehr unterstützt.
CES;DOMAIN;validationFailed;Die Validierung für Attribut {1} der Klasse {0} ist zuvor fehlgeschlagen und verursacht jetzt die folgende Ausnahme
CLR;DOMAIN;andSeparator;und
CLR;DOMAIN;atLeastOneCommandRequired;Es ist mindestens ein Befehl erforderlich.
CLR;DOMAIN;commandrule.commandLimitationRules;Beschränkungsregeln für Befehle
CLR;DOMAIN;commandrule.commandLimitationRules.description;Beschränkungsregeln für Befehle verwalten
CLR;DOMAIN;commandsAllowed;({0} Befehle erlaubt)
CLR;DOMAIN;dayLimitNoCase;Tagesgrenzwert
CLR;DOMAIN;dayLimitSmallerThanMonth;Der Tagesgrenzwert muss kleiner als der oder gleich dem Monatsgrenzwert sein.
CLR;DOMAIN;dayLimitSmallerThanWeek;Der Tagesgrenzwert muss kleiner als der oder gleich dem Wochengrenzwert sein.
CLR;DOMAIN;dayLimitSmallerThanWeekAndMonth;Der Tagesgrenzwert muss kleiner als der oder gleich dem Wochengrenzwert und dem Monatsgrenzwert sein.
CLR;DOMAIN;duplicateCommand;Doppelte Befehle sind in einer Beschränkungsregel für Befehle nicht zulässig.
CLR;DOMAIN;duplicateName;Der Name muss eindeutig sein.
CLR;DOMAIN;invalidFieldLength;Die Feldlänge darf {max} Zeichen nicht überschreiten.
CLR;DOMAIN;limitsExceeded;Der Befehl kann nicht dieses Freigabedatum aufweisen, da dies {0} von {1} überschreiten würde.
CLR;DOMAIN;macCommandRulesFailed;Die Authentifizierungsprüfung der Meldung mindestens einer Beschränkungsregel für Befehle ist fehlgeschlagen. Wenden Sie sich an Ihren Systemadministrator.
CLR;DOMAIN;monthLimitBiggerThanDay;Der Monatsgrenzwert muss höher als der oder gleich dem Tagesgrenzwert sein.
CLR;DOMAIN;monthLimitBiggerThanDayAndWeek;Der Monatsgrenzwert muss höher als der oder gleich dem Tagesgrenzwert und dem Wochengrenzwert sein.
CLR;DOMAIN;monthLimitBiggerThanWeek;Der Monatsgrenzwert muss höher als der oder gleich dem Wochengrenzwert sein.
CLR;DOMAIN;monthLimitNoCase;Monatsgrenzwert
CLR;DOMAIN;privilege.administrate.commandLimitationRule;Verwalten
CLR;DOMAIN;privilege.approve.commandLimitationRule;Beschränkungsregeln für Befehle genehmigen/zurückweisen
CLR;DOMAIN;privilege.view.commandLimitationRule;Anzeigen
CLR;DOMAIN;theXOfY;{0} von {1}
CLR;DOMAIN;weekLimitBiggerThanDay;Der Wochengrenzwert muss höher als der oder gleich dem Tagesgrenzwert sein.
CLR;DOMAIN;weekLimitBiggerThanDaySmallerThanMonth;Der Wochengrenzwert muss höher als der oder gleich dem Tagesgrenzwert und niedriger als der oder gleich dem Monatsgrenzwert sein.
CLR;DOMAIN;weekLimitNoCase;Wochengrenzwert
CLR;DOMAIN;weekLimitSmallerThanMonth;Der Wochengrenzwert muss kleiner als der oder gleich dem Monatsgrenzwert sein.
CLR;DOMAIN;X.field.required;Dieses Feld ist erforderlich.
CMN;DOMAIN;CMN.InvalidObisCode;Ungültiger OBIS-Code
CMN;DOMAIN;CMN.InvalidValue;Ungültiger Wert.
CMN;DOMAIN;obisWizard.abstractObisCode;OBIS-Code für abstrakte Daten
CMN;DOMAIN;obisWizard.activePowerMinus;Wirkleistung -
CMN;DOMAIN;obisWizard.activePowerPlus;Wirkleistung +
CMN;DOMAIN;obisWizard.activePowerQ1423;Wirkleistung QI+QIV+QII+QIII
CMN;DOMAIN;obisWizard.activePowerQ14MinusQ23;Wirkleistung QI+QIV-QII-QIII
CMN;DOMAIN;obisWizard.activePowerQI;Wirkleistung QI
CMN;DOMAIN;obisWizard.activePowerQII;Wirkleistung QII
CMN;DOMAIN;obisWizard.activePowerQIII;Wirkleistung QIII
CMN;DOMAIN;obisWizard.activePowerQIV;Wirkleistung QIV
CMN;DOMAIN;obisWizard.algorithmForActiveEnergyMeasurement;Algorithmus für Wirkenergiemessung
CMN;DOMAIN;obisWizard.algorithmForActivePowerMeasurement;Algorithmus für Wirkleistungsmessung
CMN;DOMAIN;obisWizard.algorithmForApparentEnergyMeasurement;Algorithmus für Scheinenergiemessung
CMN;DOMAIN;obisWizard.algorithmForApparentPowerMeasurement;Algorithmus für Scheinleistungsmessung
CMN;DOMAIN;obisWizard.algorithmForPowerFactorCalculation;Algorithmus für Leistungsfaktorberechnung
CMN;DOMAIN;obisWizard.algorithmForReactiveEnergyMeasurement;Algorithmus für Blindenergiemessung
CMN;DOMAIN;obisWizard.algorithmForReactivePowerMeasurement;Algorithmus für Blindleistungsmessung
CMN;DOMAIN;obisWizard.allPhases;Alle Phasen
CMN;DOMAIN;obisWizard.ambientTemperature;Umgebungstemperatur
CMN;DOMAIN;obisWizard.apparentPowerMinus;Scheinleistung -
CMN;DOMAIN;obisWizard.apparentPowerPlus;Scheinleistung +
CMN;DOMAIN;obisWizard.batteryChargeDisplay;Akkuladeanzeige
CMN;DOMAIN;obisWizard.batteryEntriesRelatedObisCode;OBIS-Code für Akkuangaben
CMN;DOMAIN;obisWizard.batteryUseTimeCounter;Zeitzähler für Akkunutzung
CMN;DOMAIN;obisWizard.batteryVoltage;Akkuspannung
CMN;DOMAIN;obisWizard.billingPeriod;Abrechnungszeitraum
CMN;DOMAIN;obisWizard.billingPeriodAverage;Mittelwert des Abrechnungszeitraums (seit letzter Rücksetzung)
CMN;DOMAIN;obisWizard.billingPeriodCounter;Zähler des Abrechnungszeitraums
CMN;DOMAIN;obisWizard.billingPeriodCounterEntries;Zählerangaben des Abrechnungszeitraums
CMN;DOMAIN;obisWizard.clockSyncMethod;Verfahren der Taktsynchronisation
CMN;DOMAIN;obisWizard.clockSyncWindow;Fenster für die Taktsynchronisation
CMN;DOMAIN;obisWizard.coefficients;Koeffizienten
CMN;DOMAIN;obisWizard.coldWaterRelatedObisCode;OBIS-Code für Kaltwasser
CMN;DOMAIN;obisWizard.configurationProgramVersionNumber;Versionsnummer des Konfigurationsprogramms
CMN;DOMAIN;obisWizard.coolingRelatedObisCode;OBIS-Code für Kühlung
CMN;DOMAIN;obisWizard.cumulativeMaximumUsingMeasurementPeriod1;Gesamthöchstwert unter Verwendung von Messzeitraum 1
CMN;DOMAIN;obisWizard.cumulativeMaximumUsingMeasurementPeriod2;Gesamthöchstwert unter Verwendung von Messzeitraum 2
CMN;DOMAIN;obisWizard.cumulativeMaximumUsingMeasurementPeriod3;Gesamthöchstwert unter Verwendung von Messzeitraum 3
CMN;DOMAIN;obisWizard.cumulativeMinimumUsingMeasurementPeriod1;Gesamtmindestwert unter Verwendung von Messzeitraum 1
CMN;DOMAIN;obisWizard.cumulativeMinimumUsingMeasurementPeriod2;Gesamtmindestwert unter Verwendung von Messzeitraum 2
CMN;DOMAIN;obisWizard.cumulativeMinimumUsingMeasurementPeriod3;Gesamtmindestwert unter Verwendung von Messzeitraum 3
CMN;DOMAIN;obisWizard.current;Aktuell
CMN;DOMAIN;obisWizard.currentAverageUsingMeasurementPeriod1;Aktueller Mittelwert unter Verwendung von Messzeitraum 1
CMN;DOMAIN;obisWizard.currentAverageUsingMeasurementPeriod2;Aktueller Mittelwert unter Verwendung von Messzeitraum 2
CMN;DOMAIN;obisWizard.currentAverageUsingMeasurementPeriod3;Aktueller Mittelwert unter Verwendung von Messzeitraum 3
CMN;DOMAIN;obisWizard.currentAverageUsingRecordingInterval1;Aktueller Mittelwert unter Verwendung von Aufzeichnungsintervall 1
CMN;DOMAIN;obisWizard.currentAverageUsingRecordingInterval2;Aktueller Mittelwert unter Verwendung von Aufzeichnungsintervall 2
CMN;DOMAIN;obisWizard.dateOfLastCalibration;Datum der letzten Kalibrierung
CMN;DOMAIN;obisWizard.dateOfLastConfigProgramChange;Datum der letzten Änderung am Konfigurationsprogramm
CMN;DOMAIN;obisWizard.dateOfLastProtectedConfigProgramChange;Datum der letzten geschützten Änderung am Konfigurationsprogramm
CMN;DOMAIN;obisWizard.dateOfLastReset;Datum der letzten Rücksetzung
CMN;DOMAIN;obisWizard.dateOfLastRippleControlReceiverProgramChange;Datum der letzten Änderung am Rundsteuerempfängerprogramm
CMN;DOMAIN;obisWizard.dateOfLastTimeSwitchProgramChange;Datum der letzten Änderung des Zeitschaltuhrprogramms
CMN;DOMAIN;obisWizard.dateOfNextChange;Datum der nächsten Änderung
CMN;DOMAIN;obisWizard.dateOfNextConfigProgramChange;Datum der nächsten Änderung am Konfigurationsprogramm
CMN;DOMAIN;obisWizard.electricityRelatedObisCode;OBIS-Code für Strom
CMN;DOMAIN;obisWizard.environmentalRelatedObisCode;OBIS-Code für Umgebung
CMN;DOMAIN;obisWizard.frequency;Wiederholzyklus
CMN;DOMAIN;obisWizard.gasRelatedObisCode;OBIS-Code für Gas
CMN;DOMAIN;obisWizard.generalPurpose;Allgemeiner Zweck
CMN;DOMAIN;obisWizard.generalServiceEntries;Allgemeine Diensteinträge
CMN;DOMAIN;obisWizard.harmonicX;Oberwelle (0, Nummer)
CMN;DOMAIN;obisWizard.heatCostAllocatorRelatedObisCode;OBIS-Code für Heizkostenverteiler
CMN;DOMAIN;obisWizard.heatRelatedObisCode;OBIS-Code für Heizung
CMN;DOMAIN;obisWizard.hotWaterRelatedObisCode;OBIS-Code für Warmwasser
CMN;DOMAIN;obisWizard.inBillingPeriodX;in Abrechnungszeitraum {0,number}
CMN;DOMAIN;obisWizard.inCurrentActiveBillingPeriod;in aktuellem aktivem Abrechnungszeitraum
CMN;DOMAIN;obisWizard.inputPulseConstants;Eingangsimpulskonstanten
CMN;DOMAIN;obisWizard.instantaneousValue;Augenblickswert
CMN;DOMAIN;obisWizard.internalControlSignalsRelatedObisCode;OBIS-Code für interne Steuersignale
CMN;DOMAIN;obisWizard.internalOperatingStatus;Interner Betriebsstatus
CMN;DOMAIN;obisWizard.internalOperatingStatusRelatedObisCode;OBIS-Code für internen Betriebsstatus
CMN;DOMAIN;obisWizard.IOControlSignalsRelatedObisCode;OBIS-Code für Eingangs-/Ausgangssteuersignale
CMN;DOMAIN;obisWizard.l0Current;L0-Strom (neutral)
CMN;DOMAIN;obisWizard.l0Voltage;L0-Spannung (neutral)
CMN;DOMAIN;obisWizard.lastAverageUsingMeasurementPeriod1;Letzter Mittelwert unter Verwendung von Messzeitraum 1
CMN;DOMAIN;obisWizard.lastAverageUsingMeasurementPeriod2;Letzter Mittelwert unter Verwendung von Messzeitraum 2
CMN;DOMAIN;obisWizard.lastAverageUsingMeasurementPeriod3;Letzter Mittelwert unter Verwendung von Messzeitraum 3
CMN;DOMAIN;obisWizard.lineReactanceLosses;Leitungsreaktanzverluste
CMN;DOMAIN;obisWizard.lineResistanceLosses;Leitungswiderstandsverluste
CMN;DOMAIN;obisWizard.localDate;Ortsdatum
CMN;DOMAIN;obisWizard.localTime;Ortszeit
CMN;DOMAIN;obisWizard.masterConnectionDiagramId;Kennung des Verbindungsdiagramms des Hauptgeräts
CMN;DOMAIN;obisWizard.maximumCurrent;Maximale Stromstärke [A]
CMN;DOMAIN;obisWizard.maximumUsingMeasurementPeriod1;Maximum unter Verwendung von Messzeitraum 1
CMN;DOMAIN;obisWizard.maximumUsingMeasurementPeriod2;Maximum unter Verwendung von Messzeitraum 2
CMN;DOMAIN;obisWizard.maximumUsingMeasurementPeriod3;Maximum unter Verwendung von Messzeitraum 13
CMN;DOMAIN;obisWizard.measurementMethods;Messmethoden
CMN;DOMAIN;obisWizard.measurementPeriod1ForAvgValue1;Messzeitraum 1 für Mittelwert 1
CMN;DOMAIN;obisWizard.measurementPeriod2ForAvgValue2;Messzeitraum 2 für Mittelwert 2
CMN;DOMAIN;obisWizard.measurementPeriod3ForInstantaneousValue;Messzeitraum 3 für Augenblickswert
